ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Zona_Este,Zona_Norte,Zona_Oeste,Zona_Sur,Sector_Macro_Administración/Servicios Públicos,Sector_Macro_Arte/Cultura,Sector_Macro_Empresa/Finanzas,Sector_Macro_Otros,Sector_Macro_Salud/Bienestar,Sector_Macro_Tecnología/Industria,Campanna_anno_0,Campanna_anno_1,Campanna_anno_3,Campanna_anno_4,Campanna_anno_5,Cluster
CLI6611,1,0,-0.8256260891436936,1,-0.49668670800331816,-0.7327433459424082,2.098601425890056,0.8258943036615592,0.6826590317992148,-0.6928265964288606,-0.417176511418298,-0.5351566670307879,0,0.7685884638237391,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
CLI6612,0,1,-0.3877863526259885,0,-0.49668670800331816,1.9814656723306503,-0.48891511758510287,0.38804600469582023,0.6826590317992148,1.6909301244182866,-0.0463924387230387,2.6224601955827738,0,1.8912770433155677,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
CLI6613,0,0,-0.22359645143184903,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.22385289258366817,-0.6273325852581351,-0.800619213004636,0.32439163397222054,-0.5351566670307879,1,-0.2398144518874841,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI6614,1,0,-0.3330563855612753,1,0.7682715787882621,-0.7327433459424082,0.8048431541524768,0.3333149673251029,0.6826590317992148,1.4781703858034534,-1.7165328705155978,-0.5351566670307879,0,-0.6969571070099053,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI6615,1,1,0.4878931204094219,0,0.7682715787882621,-0.7327433459424082,-0.48891511758510287,-0.4876505932356576,-0.6273325852581351,1.6403820271564094,0.006807015185411543,2.6224601955827738,0,-1.6314104755689722,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI6616,0,1,0.2689732521505693,0,0.7682715787882621,0.624361163194121,1.4517222900212665,-0.26872644375278815,-0.6273325852581351,0.450001178837296,-0.30916549893750506,-0.5351566670307879,1,-0.08519267147842988,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
CLI6617,0,1,0.9804628239918401,0,0.7682715787882621,0.624361163194121,1.4517222900212665,-0.980229929572114,-0.6273325852581351,0.08028521870780161,-1.0652425863030555,-0.5351566670307879,0,1.2190084328414188,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
CLI6618,0,0,-0.4425163196907016,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.4427770420665376,0.6826590317992148,1.0180386004989967,-0.0463924387230387,0.16653596910555918,0,-1.1406543899228434,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
CLI6619,1,1,0.925732856927127,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.9254988922013966,-0.6273325852581351,0.8257354423299987,-0.02543507809243709,0.16653596910555918,0,-0.6969571070099053,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4
CLI662,1,1,-0.22359645143184903,1,0.7682715787882621,1.9814656723306503,1.4517222900212665,0.22385289258366817,-0.6273325852581351,1.9935405893007387,1.140116593901791,5.429230740128163,0,0.29127775038709347,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4
CLI6620,1,1,1.6372224287683979,0,0.7682715787882621,0.624361163194121,0.15796401828368692,-1.6370023780207223,-0.6273325852581351,1.3413881952809559,0.2905374360304795,-0.5351566670307879,0,0.2778323781776105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
CLI6621,1,1,2.075062165286103,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-2.074850676986461,-1.937324202315485,0.19918202881287705,0.13255117896902122,-0.5351566670307879,0,-1.7120827088258699,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
CLI6622,1,1,-0.3877863526259885,1,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.38804600469582023,0.6826590317992148,2.063386814248397,-0.08347084599256463,0.16653596910555918,0,0.7887565221379635,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
CLI6623,0,0,0.43316315334470873,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.43291955586494024,-0.6273325852581351,1.60045778935259,-0.4977817446129195,0.16653596910555918,1,-1.0330914122469796,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI6624,1,0,-1.3181957927261119,0,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,1.3184736399980155,1.992650648856565,-1.2181707956407588,-1.6278671140015142,-0.5351566670307879,0,0.4122861002724402,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
CLI6625,1,1,-0.93508602327312,1,-1.7616449947948984,0.624361163194121,-0.48891511758510287,0.9353563784029939,0.6826590317992148,-0.8474941673687805,-0.38009810414877204,-0.5351566670307879,1,-0.17258759084006922,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
CLI6626,0,0,-1.3181957927261119,0,-1.7616449947948984,-0.7327433459424082,3.392359697627636,1.3184736399980155,1.992650648856565,-0.9936569997531806,2.0461194150093376,-0.5351566670307879,1,-1.08015021498017,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI6627,0,1,0.2689732521505693,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-0.26872644375278815,-0.6273325852581351,0.9465535887200421,0.2905374360304795,0.16653596910555918,0,-0.307041312934899,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
CLI6628,0,0,-1.2634658256613989,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.2637426026272982,1.992650648856565,-1.061271084016832,2.0461194150093376,-0.5351566670307879,1,-0.5759487571245585,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
CLI6629,0,0,-0.7708961220789805,0,-0.49668670800331816,-0.7327433459424082,3.392359697627636,0.7711632662908419,0.6826590317992148,-0.8439905541432507,-1.8648464995937015,-0.5351566670307879,1,-0.2465371379922256,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
CLI663,0,0,-0.7161661550142674,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.7164322289201245,0.6826590317992148,-1.0219684550110906,0.3985484485112724,-0.5351566670307879,0,-1.423007206321986,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CLI6630,1,1,-0.3877863526259885,0,-0.49668670800331816,-0.7327433459424082,1.4517222900212665,0.38804600469582023,0.6826590317992148,-0.9672103708895041,-0.5284117332268757,-0.5351566670307879,0,1.5148066214500442,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
CLI6631,1,1,0.37843318627999556,1,0.7682715787882621,0.624361163194121,0.8048431541524768,-0.3781885184942229,-0.6273325852581351,-0.7020942185092942,-0.4026675694432661,-0.5351566670307879,0,0.2778323781776105,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2
CLI6632,1,1,-0.11413651730242273,1,0.7682715787882621,0.624361163194121,0.8048431541524768,0.11439081784223341,-0.6273325852581351,0.6290245126837214,-0.970128411133402,1.2190749233100797,1,-1.1877131926560338,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4
CLI6633,0,0,0.37843318627999556,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.3781885184942229,-0.6273325852581351,-0.0612438026363816,0.2582953427526309,0.16653596910555918,0,1.1517815717940039,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
CLI6634,0,0,-0.05940655023770959,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.05965978047151605,-0.6273325852581351,-0.17578935115491198,-0.3397954875514613,0.16653596910555918,0,-0.36754548787757235,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI6635,1,0,-1.4276557268555383,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.4279357147394502,1.992650648856565,-0.9492684805813475,0.6000615314978264,-0.5351566670307879,0,0.5534625084720115,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
CLI6636,0,0,-0.93508602327312,1,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,0.9353563784029939,0.6826590317992148,-0.7171258494446318,0.5468620775893761,-0.5351566670307879,0,-1.1809905065512925,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
CLI6637,0,0,-0.6614361879495542,0,-0.49668670800331816,-0.7327433459424082,2.098601425890056,0.6617011915494071,0.6826590317992148,-0.7236809967698165,-0.6767253623049795,-0.5351566670307879,1,-0.5221672682866266,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI6638,0,0,0.32370321921528245,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.32345748112350553,-0.6273325852581351,-0.7051740075543164,-0.05606506670639329,-0.5351566670307879,0,0.3719499836439913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CLI664,1,0,-0.93508602327312,1,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,0.9353563784029939,0.6826590317992148,-1.0753137918643183,-1.8648464995937015,-0.5351566670307879,0,1.1517815717940039,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CLI6640,0,0,-0.22359645143184903,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.22385289258366817,-0.6273325852581351,2.0088830246351153,-1.9873664540495264,0.16653596910555918,0,1.7501006351159965,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
CLI6641,0,0,-1.372925759790825,0,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,1.373204677368733,1.992650648856565,-1.1011953218206514,2.7683423044331468,-0.5351566670307879,0,0.08287448114010733,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3
CLI6642,0,1,-0.4425163196907016,0,-0.49668670800331816,-0.7327433459424082,1.4517222900212665,0.4427770420665376,0.6826590317992148,0.06595996140664352,0.583940484858902,-0.5351566670307879,0,1.5349746797642687,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI6643,1,1,0.32370321921528245,0,0.7682715787882621,0.624361163194121,0.15796401828368692,-0.32345748112350553,-0.6273325852581351,1.1789222594196953,-0.4977817446129195,-0.5351566670307879,1,-0.15914221863058625,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4
CLI6644,0,1,-0.4425163196907016,1,-0.49668670800331816,-0.7327433459424082,-0.48891511758510287,0.4427770420665376,0.6826590317992148,1.7304870479323327,-1.679454463246072,0.16653596910555918,0,1.951781218258241,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
CLI6645,1,1,0.7615429557329876,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.7613057800892444,-0.6273325852581351,0.349837397510658,0.5113957749837427,0.16653596910555918,0,1.0307732219086572,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
CLI6647,0,0,-0.7161661550142674,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.7164322289201245,0.6826590317992148,-0.8778399786931272,0.2502348194331687,-0.5351566670307879,1,-0.9591418650948234,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CLI6649,0,1,1.3635725934448322,0,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-1.3633471911671355,-0.6273325852581351,0.3774424791343887,-0.5606538265047244,-0.5351566670307879,1,0.22405088933967857,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4
CLI665,1,0,-0.2783264184965622,1,0.7682715787882621,-0.7327433459424082,0.15796401828368692,0.2785839299543855,0.6826590317992148,1.390919114509615,-0.08347084599256463,-0.5351566670307879,0,1.3669075271457316,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
CLI6650,0,0,-0.05940655023770959,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.05965978047151605,-0.6273325852581351,1.5714117055151333,-1.0330004930252068,0.16653596910555918,0,-0.024688496535756485,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
CLI6651,1,1,1.5277624946389716,0,0.7682715787882621,-0.7327433459424082,3.392359697627636,-1.5275403032792876,-0.6273325852581351,1.0684171680886712,0.6677699273813085,-0.5351566670307879,1,0.6408574278336509,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
CLI6652,0,0,-0.9898159903378331,1,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,0.9900874157737113,0.6826590317992148,-1.0537270136037962,-1.679454463246072,-0.5351566670307879,1,0.4257314724819232,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3
CLI6653,0,1,1.4183025605095454,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-1.4180782285378528,-0.6273325852581351,-0.3304569220948319,0.7306420092731133,0.16653596910555918,0,-1.4767886951599178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
CLI6654,0,1,-0.7161661550142674,0,-0.49668670800331816,-0.7327433459424082,-0.48891511758510287,0.7164322289201245,0.6826590317992148,-0.7281735330831974,0.9918029648236872,-0.5351566670307879,1,-0.011243124326273508,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
CLI6656,1,1,-0.05940655023770959,0,0.7682715787882621,0.624361163194121,0.15796401828368692,0.05965978047151605,-0.6273325852581351,0.9251645950770901,-1.889028069552088,-0.5351566670307879,1,-0.25998251020170854,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
CLI6657,1,1,-0.4425163196907016,0,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.4427770420665376,0.6826590317992148,-0.6771168468047108,-1.7906896850546496,-0.5351566670307879,0,-1.3288896008556053,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CLI6658,1,1,-0.05940655023770959,1,0.7682715787882621,1.9814656723306503,0.15796401828368692,0.05965978047151605,-0.6273325852581351,1.3436485909103297,0.8257561844427668,1.2190749233100797,0,0.9232102442327933,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4
CLI6659,1,1,-0.4425163196907016,1,-0.49668670800331816,0.624361163194121,1.4517222900212665,0.4427770420665376,0.6826590317992148,1.2798206693258798,-0.4542549186878239,-0.5351566670307879,1,-1.1540997621323266,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI666,0,0,0.21424328508585613,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.2139954063820708,-0.6273325852581351,0.6745432296702415,-0.4349096627211147,0.16653596910555918,0,-0.13225147421162028,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
CLI6661,1,1,-0.4425163196907016,1,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.4427770420665376,0.6826590317992148,1.976870171534105,0.3985484485112724,0.16653596910555918,0,1.0240505358039156,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
CLI6662,0,0,-1.2634658256613989,0,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,1.2637426026272982,1.992650648856565,-1.068984684102071,2.10093097358168,-0.5351566670307879,0,1.400520957669439,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3
CLI6663,0,1,0.37843318627999556,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.3781885184942229,-0.6273325852581351,1.96641584174825,-0.2769234056596564,0.16653596910555918,0,1.5618654241832346,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4
CLI6665,0,1,1.0899227581212665,1,0.7682715787882621,1.9814656723306503,0.15796401828368692,-1.0896920043135487,-0.6273325852581351,2.0048990773383433,-0.4655396513350709,1.2190749233100797,1,-1.0667048427706871,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
CLI6666,0,1,-0.49724628675541477,1,-0.49668670800331816,0.624361163194121,0.15796401828368692,0.497508079437255,0.6826590317992148,-0.9796708017964285,-0.9362742131916609,-0.5351566670307879,1,0.5736305667862359,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CLI6667,0,1,0.4878931204094219,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.4876505932356576,-0.6273325852581351,0.8929257024131426,-0.4349096627211147,0.16653596910555918,0,-0.6633436764861979,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI6668,0,1,1.4730325275742584,1,0.7682715787882621,0.624361163194121,0.15796401828368692,-1.4728092659085703,-0.6273325852581351,0.06197601410987174,0.5113957749837427,1.2190749233100797,0,0.8156472665569295,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
CLI6669,1,0,0.159513318021143,1,0.7682715787882621,-0.7327433459424082,-0.48891511758510287,-0.15926436901135343,-0.6273325852581351,0.26603322955161485,0.6677699273813085,0.16653596910555918,0,-0.11880610200213731,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI667,0,0,-0.2783264184965622,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.2785839299543855,0.6826590317992148,0.7334830457061701,-1.8648464995937015,0.16653596910555918,0,1.6290922852306495,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
CLI6670,0,0,-0.93508602327312,1,-1.7616449947948984,-0.7327433459424082,-1.1357942534538927,0.9353563784029939,0.6826590317992148,-1.0748617127384437,-1.7165328705155978,-0.5351566670307879,1,-0.6498983042767149,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
CLI6671,1,0,0.32370321921528245,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.32345748112350553,-0.6273325852581351,-0.8341578331554735,-0.2462934170457002,-0.5351566670307879,1,-0.4146042906107628,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CLI6672,1,1,-0.3877863526259885,1,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.38804600469582023,0.6826590317992148,1.4239774005892105,0.3614700412417465,0.16653596910555918,0,1.0374959080133985,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
CLI6673,1,1,0.542623087474135,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.542381630606375,-0.6273325852581351,0.47774753518786256,-0.7815121654579875,0.16653596910555918,0,-1.6246877894642306,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
CLI6674,0,1,1.5824924617036848,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-1.582271340650005,-0.6273325852581351,0.5487804678409424,0.3840395065362405,2.6224601955827738,1,0.47279027521511363,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
CLI6675,0,0,-0.05940655023770959,1,0.7682715787882621,-0.7327433459424082,0.8048431541524768,0.05965978047151605,-0.6273325852581351,1.06502657464461,0.03743700379936774,1.2190749233100797,0,-0.4078816045060213,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI6676,1,1,2.3487120006096687,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-2.3485058638400482,-1.937324202315485,0.8626081460341631,-0.08830715998424192,0.16653596910555918,1,-1.1406543899228434,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
CLI6677,0,0,-1.0992759244672594,1,-1.7616449947948984,-0.7327433459424082,-0.48891511758510287,1.099549490515146,0.6826590317992148,-1.0718949434748901,2.6022955240522263,-0.5351566670307879,0,1.1585042578987454,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
CLI6678,1,1,0.10478335095642985,1,0.7682715787882621,0.624361163194121,0.8048431541524768,-0.10453333164063605,-0.6273325852581351,-0.45271607069860126,-1.8164833596769285,-0.5351566670307879,0,0.6408574278336509,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
CLI6679,0,0,-0.8803560562084067,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.8806253410322765,0.6826590317992148,-0.7343048562278746,0.9918029648236872,-0.5351566670307879,0,-1.7994776281875093,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
CLI668,1,0,-0.93508602327312,0,-1.7616449947948984,-0.7327433459424082,-1.1357942534538927,0.9353563784029939,0.6826590317992148,-0.8564227301048081,-0.899195805922135,-0.5351566670307879,0,0.45262221690088916,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
CLI6680,1,1,-0.05940655023770959,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,0.05965978047151605,-0.6273325852581351,1.4473724953532319,0.7951261958288106,0.16653596910555918,0,-0.555780698810334,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI6681,0,1,1.3088426263801192,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-1.308616153796418,-0.6273325852581351,-0.34006360351967163,-0.2462934170457002,0.16653596910555918,0,0.23077357544442006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CLI6682,0,1,0.159513318021143,1,0.7682715787882621,1.9814656723306503,0.8048431541524768,-0.15926436901135343,-0.6273325852581351,-0.5843276062189058,-0.4977817446129195,-0.5351566670307879,0,-1.7860322559780264,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI6683,1,1,0.925732856927127,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.9254988922013966,-0.6273325852581351,-0.9852652809791294,-0.4026675694432661,-0.5351566670307879,0,1.17867231621297,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
CLI6684,0,0,-0.8256260891436936,1,-0.49668670800331816,-0.7327433459424082,-0.48891511758510287,0.8258943036615592,0.6826590317992148,-1.0366045167112876,-0.38009810414877204,-0.5351566670307879,0,-1.315444228646122,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CLI6685,1,1,-0.8803560562084067,0,-0.49668670800331816,-0.7327433459424082,-0.48891511758510287,0.8806253410322765,0.6826590317992148,-0.8247771912935712,0.6951757066674799,-0.5351566670307879,0,-0.26670519630645007,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
CLI6686,1,1,0.8710028898624139,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.8707678548306792,-0.6273325852581351,0.16835588341728835,-0.9394984225194458,0.16653596910555918,1,-0.9255284345711159,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI6687,1,1,1.6372224287683979,0,0.7682715787882621,-0.7327433459424082,1.4517222900212665,-1.6370023780207223,-0.6273325852581351,-0.013379925184385917,-1.8858038602243032,-0.5351566670307879,0,-0.8112427707905105,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI6688,1,1,0.542623087474135,0,0.7682715787882621,-0.7327433459424082,1.4517222900212665,-0.542381630606375,-0.6273325852581351,1.1619127823086555,-0.970128411133402,-0.5351566670307879,0,-0.1860329630495522,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
CLI669,1,1,1.5277624946389716,1,0.7682715787882621,0.624361163194121,0.15796401828368692,-1.5275403032792876,-0.6273325852581351,1.3698409252657018,0.2905374360304795,1.2190749233100797,1,0.5803532528909774,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4
CLI6690,1,1,-0.4425163196907016,1,-0.49668670800331816,0.624361163194121,0.8048431541524768,0.4427770420665376,0.6826590317992148,-0.2627298180497117,-0.12054925326209055,-0.5351566670307879,0,-0.0717472992689469,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2
CLI6691,1,0,-0.6614361879495542,0,-0.49668670800331816,-0.7327433459424082,0.8048431541524768,0.6617011915494071,0.6826590317992148,-1.03247929468768,0.6951757066674799,-0.5351566670307879,0,0.822369952661671,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CLI6692,1,0,-0.7161661550142674,1,-0.49668670800331816,-0.7327433459424082,0.15796401828368692,0.7164322289201245,0.6826590317992148,-0.8318691825807324,1.140116593901791,-0.5351566670307879,0,0.7551430916142561,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
CLI6693,1,1,-0.1688664843671359,1,0.7682715787882621,0.624361163194121,1.4517222900212665,0.16912185521295078,-0.6273325852581351,-0.01832454062364167,0.8434893357455835,-0.5351566670307879,0,-0.024688496535756485,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2
CLI6694,0,0,0.32370321921528245,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.32345748112350553,-0.6273325852581351,1.0375627677477153,-0.9394984225194458,0.16653596910555918,0,0.86270606929012,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI6695,1,1,2.403441967674382,0,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-2.4032369012107657,-1.937324202315485,1.4206715719812508,0.6677699273813085,2.6224601955827738,0,1.0374959080133985,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
CLI6696,1,1,-0.8256260891436936,1,-0.49668670800331816,-0.7327433459424082,0.8048431541524768,0.8258943036615592,0.6826590317992148,-0.8753817984461829,0.3985484485112724,-0.5351566670307879,0,1.0307732219086572,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CLI6697,1,0,-1.0445459574025462,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.0448184531444287,0.6826590317992148,-0.7700191071719846,-0.346243906207031,-0.5351566670307879,0,0.9635463608612422,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
CLI6698,0,1,-0.1688664843671359,1,0.7682715787882621,1.9814656723306503,0.15796401828368692,0.16912185521295078,-0.6273325852581351,-0.4669283082182907,0.8064109284760576,-0.5351566670307879,0,-0.11880610200213731,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
CLI6699,1,0,-1.0992759244672594,0,-1.7616449947948984,-0.7327433459424082,1.4517222900212665,1.099549490515146,0.6826590317992148,-0.9520657201726979,1.1562376405407153,-0.5351566670307879,0,-0.7305705375336127,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
CLI67,1,0,-1.0992759244672594,1,-1.7616449947948984,-0.7327433459424082,-0.48891511758510287,1.099549490515146,0.6826590317992148,-0.863797270845641,1.4899433059664486,-0.5351566670307879,0,0.49968101963407957,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI670,0,0,-0.11413651730242273,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.11439081784223341,-0.6273325852581351,-0.02374949013413941,0.06967909707721638,0.16653596910555918,0,1.1047227690608135,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
CLI6700,1,1,-1.0445459574025462,1,-1.7616449947948984,1.9814656723306503,0.15796401828368692,1.0448184531444287,0.6826590317992148,-0.915758115375877,0.7112967533064042,-0.5351566670307879,1,-0.6969571070099053,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI6701,0,0,-0.9898159903378331,0,-1.7616449947948984,-0.7327433459424082,1.4517222900212665,0.9900874157737113,0.6826590317992148,-0.9974996723231164,-0.5654901404964017,-0.5351566670307879,1,-0.3406547434586064,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
CLI6702,1,1,-0.1688664843671359,0,0.7682715787882621,1.9814656723306503,0.15796401828368692,0.16912185521295078,-0.6273325852581351,0.9868451408136347,1.1771950011713168,-0.5351566670307879,1,0.3719499836439913,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
CLI6703,0,1,2.1845220994155294,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-2.184312751727896,-1.937324202315485,-0.7929903777554985,0.3840395065362405,-0.5351566670307879,0,-1.0330914122469796,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
CLI6704,0,1,0.37843318627999556,1,0.7682715787882621,-0.7327433459424082,0.15796401828368692,-0.3781885184942229,-0.6273325852581351,1.907730320220626,-0.5606538265047244,1.2190749233100797,0,0.08959716724484881,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
